Order,MS SubClass,Lot Frontage,Lot Area,Street,Utilities,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Year Remod/Add,Exterior 1st,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Garage Type,Garage Cars,Garage Area,Mo Sold,Yr Sold,SalePrice
969,20,85,12633,Pave,AllPub,Inside,Timber,Norm,1Fam,1Story,2007,CemntBd,1978,0,1978,1,2,0,Attchd,3,920,5,2009,425000
970,20,75,12518,Pave,AllPub,Inside,Mitchel,Norm,1Fam,1Story,1968,HdBoard,1008,0,1008,0,1,0,Attchd,1,384,4,2009,139500
971,20,100,21750,Pave,AllPub,Inside,Mitchel,Norm,1Fam,1Story,2006,HdBoard,1771,0,1771,0,1,0,Attchd,2,336,11,2009,115000
972,120,32,4500,Pave,AllPub,FR2,Mitchel,Norm,TwnhsE,1Story,1998,VinylSd,1204,0,1204,1,2,0,Attchd,2,412,6,2009,162000
973,120,,4500,Pave,AllPub,FR2,Mitchel,Norm,TwnhsE,1Story,1999,VinylSd,1224,0,1224,1,2,0,Attchd,2,402,6,2009,165000
974,180,21,1596,Pave,AllPub,Inside,MeadowV,Norm,Twnhs,SLvl,1973,CemntBd,526,462,988,1,1,0,BuiltIn,1,297,11,2009,91000
975,20,62,9858,Pave,AllPub,Inside,Mitchel,Norm,1Fam,1Story,1968,HdBoard,874,0,874,1,1,0,Attchd,1,288,11,2009,130000
976,180,21,1526,Pave,AllPub,Inside,MeadowV,Norm,Twnhs,SFoyer,2002,CemntBd,630,0,630,1,1,0,Attchd,1,286,5,2009,86000
977,20,83,13383,Pave,AllPub,Inside,Mitchel,Norm,1Fam,1Story,2000,HdBoard,1404,0,1404,0,2,0,Attchd,2,504,3,2009,160000
978,180,21,1477,Pave,AllPub,Inside,MeadowV,Norm,TwnhsE,SFoyer,1970,CemntBd,630,0,630,1,1,0,Attchd,1,286,4,2009,80000
979,160,21,1533,Pave,AllPub,Inside,MeadowV,Norm,Twnhs,2Story,2008,CemntBd,798,546,1344,0,1,1,NA,0,0,5,2009,97000
980,160,21,2217,Pave,AllPub,Inside,MeadowV,Norm,TwnhsE,2Story,1970,CemntBd,546,546,1092,0,1,1,Attchd,1,286,8,2009,88000
981,85,50,7689,Pave,AllPub,Inside,Mitchel,Norm,1Fam,SFoyer,1972,MetalSd,796,0,796,0,1,0,Detchd,1,336,7,2009,131900
982,80,62,7706,Pave,AllPub,Inside,Mitchel,Norm,1Fam,SLvl,1996,HdBoard,1091,0,1091,0,1,0,Attchd,1,429,8,2009,131250
983,85,,9101,Pave,AllPub,Corner,Mitchel,Norm,1Fam,SFoyer,1978,Plywood,1110,0,1110,1,1,0,Attchd,2,602,7,2009,165500
984,20,,8780,Pave,AllPub,Corner,Mitchel,Norm,1Fam,1Story,1985,HdBoard,833,0,833,1,1,0,NA,0,0,3,2009,112000
985,85,70,7669,Pave,AllPub,Inside,Mitchel,Norm,1Fam,SFoyer,1993,HdBoard,883,0,883,1,1,0,Detchd,2,698,6,2009,149000
986,50,85,14115,Pave,AllPub,Inside,Mitchel,Norm,1Fam,1.5Fin,1995,VinylSd,796,566,1362,1,1,1,Attchd,2,480,10,2009,143000
987,60,62,10429,Pave,AllPub,Inside,Mitchel,Norm,1Fam,2Story,1992,HdBoard,624,663,1287,0,1,1,Detchd,2,440,7,2009,130000
988,20,,9819,Pave,AllPub,Inside,Mitchel,Norm,1Fam,1Story,1977,Plywood,1567,0,1567,1,2,0,Attchd,2,714,5,2009,196000
989,60,70,10457,Pave,AllPub,Inside,Mitchel,Norm,1Fam,2Story,1969,VinylSd,784,848,1632,0,1,1,Attchd,2,898,4,2009,173000
990,20,87,11029,Pave,AllPub,Corner,NAmes,Norm,1Fam,1Story,2002,MetalSd,1414,0,1414,1,1,0,Attchd,2,601,5,2008,176500
991,20,,12925,Pave,AllPub,Corner,NAmes,Norm,1Fam,1Story,1970,BrkFace,2117,0,2117,0,2,1,Attchd,2,550,5,2008,237500
992,60,85,11075,Pave,AllPub,Inside,NAmes,Norm,1Fam,2Story,1969,HdBoard,1092,1020,2112,0,2,1,Attchd,2,576,6,2008,206900
993,60,72,8702,Pave,AllPub,Inside,Gilbert,Norm,1Fam,2Story,1998,VinylSd,926,678,1604,0,2,1,Attchd,2,470,4,2008,187500
994,60,65,8139,Pave,AllPub,Inside,Gilbert,Norm,1Fam,2Story,1996,VinylSd,680,790,1470,0,2,1,BuiltIn,2,420,10,2008,165000
995,60,59,9535,Pave,AllPub,Inside,Gilbert,Norm,1Fam,2Story,1998,VinylSd,926,678,1604,0,2,1,Attchd,2,472,5,2008,195500
996,60,59,9042,Pave,AllPub,Inside,Gilbert,Norm,1Fam,2Story,1998,VinylSd,943,695,1638,1,2,1,Attchd,2,472,7,2008,192000
997,60,,15038,Pave,AllPub,Corner,Gilbert,Norm,1Fam,2Story,1996,HdBoard,916,720,1636,0,2,1,Attchd,2,386,11,2008,173000
998,20,53,14137,Pave,AllPub,Inside,Gilbert,Norm,1Fam,1Story,1997,HdBoard,1384,0,1384,1,2,0,Attchd,2,404,11,2008,177900
999,60,57,21872,Pave,AllPub,FR2,Gilbert,Norm,1Fam,2Story,1997,HdBoard,729,717,1446,0,2,1,Attchd,2,406,8,2008,175000
1000,120,41,4923,Pave,AllPub,Inside,StoneBr,Norm,TwnhsE,1Story,2002,CemntBd,1593,0,1593,1,1,1,Attchd,2,682,8,2008,286000
1001,120,45,6264,Pave,AllPub,Corner,StoneBr,Norm,1Fam,1Story,1997,CemntBd,1682,0,1682,1,1,1,Attchd,2,528,7,2008,247900
1002,120,41,5395,Pave,AllPub,Inside,StoneBr,Norm,TwnhsE,1Story,1993,HdBoard,1337,0,1337,1,2,0,Attchd,2,462,10,2008,180000
1003,120,39,5070,Pave,AllPub,Inside,StoneBr,Norm,TwnhsE,1Story,1992,HdBoard,1280,0,1280,0,2,0,Attchd,2,506,8,2008,180000
1004,60,100,10839,Pave,AllPub,Corner,Gilbert,Norm,1Fam,2Story,1998,VinylSd,926,678,1604,0,2,1,Attchd,2,470,7,2008,181000
1005,60,73,11184,Pave,AllPub,Corner,Gilbert,Norm,1Fam,2Story,1998,VinylSd,932,701,1633,0,2,1,Attchd,2,460,4,2008,183000
1006,60,,8000,Pave,AllPub,Inside,Gilbert,Norm,1Fam,2Story,1996,HdBoard,773,885,1658,1,2,1,Attchd,2,431,6,2008,188000
1007,60,,10832,Pave,AllPub,Corner,Gilbert,Norm,1Fam,2Story,1996,MetalSd,1086,809,1895,0,2,1,Attchd,2,409,10,2008,194500
1008,60,,14067,Pave,AllPub,FR3,Gilbert,Norm,1Fam,2Story,1991,HdBoard,851,858,1709,1,2,1,Attchd,2,416,9,2008,185000
1009,120,40,4671,Pave,AllPub,Inside,StoneBr,Norm,TwnhsE,1Story,1989,HdBoard,1228,0,1228,1,2,0,Attchd,2,472,10,2008,189000
1010,120,65,5950,Pave,AllPub,Inside,StoneBr,Norm,TwnhsE,1Story,1989,HdBoard,1337,0,1337,1,2,0,Attchd,2,462,4,2008,188500
1011,60,101,13543,Pave,AllPub,Corner,StoneBr,Norm,1Fam,2Story,2005,VinylSd,1168,1332,2500,0,3,1,BuiltIn,3,683,7,2008,355000
1012,60,77,11198,Pave,AllPub,Inside,StoneBr,Norm,1Fam,2Story,2007,VinylSd,1134,1370,2504,0,2,1,BuiltIn,3,656,6,2008,325000
1013,20,53,15401,Pave,AllPub,CulDSac,StoneBr,Norm,1Fam,1Story,2004,VinylSd,1884,0,1884,1,2,0,Attchd,3,670,9,2008,387000
1014,20,,31220,Pave,NoSewr,FR2,Gilbert,Feedr,1Fam,1Story,1952,BrkFace,1474,0,1474,0,1,0,Attchd,2,495,5,2008,115000
1015,120,60,8118,Pave,AllPub,Inside,StoneBr,PosN,TwnhsE,1Story,2007,MetalSd,1710,0,1710,1,2,0,Attchd,2,557,7,2008,334000
1016,20,,47280,Pave,AllPub,Inside,Gilbert,Norm,1Fam,1Story,1950,AsbShng,1488,0,1488,0,2,1,Attchd,2,738,7,2008,133000
1017,60,46,20544,Pave,AllPub,CulDSac,NWAmes,Norm,1Fam,2Story,1991,Plywood,1236,857,2093,0,2,1,Attchd,2,542,11,2008,215000
1018,20,63,12680,Pave,AllPub,Inside,NWAmes,Norm,1Fam,1Story,1988,Plywood,1688,0,1688,1,2,0,Attchd,2,528,6,2008,226500
1019,20,78,12090,Pave,AllPub,Inside,NWAmes,Norm,1Fam,1Story,1981,MetalSd,1422,0,1422,0,2,0,Attchd,2,576,6,2008,175500
1020,20,,10825,Pave,AllPub,Inside,NWAmes,Norm,1Fam,1Story,1983,WdShing,1260,0,1260,1,2,0,Attchd,2,598,7,2008,181900
1021,20,56,18559,Pave,AllPub,CulDSac,NWAmes,Norm,1Fam,1Story,1978,Plywood,2064,0,2064,1,2,0,Attchd,2,550,8,2008,235000
1022,20,85,14450,Pave,AllPub,Inside,NWAmes,Norm,1Fam,1Story,1979,Plywood,1782,0,1782,0,2,0,Attchd,2,551,3,2008,220000
1023,60,,12227,Pave,AllPub,Corner,NWAmes,PosN,1Fam,2Story,1995,HdBoard,1542,1330,2872,1,2,1,Attchd,2,619,7,2008,272000
1024,20,90,13068,Pave,AllPub,Corner,NWAmes,Norm,1Fam,1Story,1976,HdBoard,1211,0,1211,1,2,0,Attchd,2,461,11,2008,161000
1025,20,,15611,Pave,AllPub,Corner,NWAmes,Norm,1Fam,1Story,1977,VinylSd,1126,0,1126,0,2,0,Attchd,2,540,3,2008,175000
1026,60,80,10400,Pave,AllPub,Inside,NWAmes,Norm,1Fam,2Story,1988,HdBoard,1277,767,2044,0,2,1,Attchd,2,489,3,2008,185000
1027,60,75,9743,Pave,AllPub,Inside,NWAmes,Norm,1Fam,2Story,1969,VinylSd,720,588,1308,0,1,1,Detchd,2,484,6,2008,146900
1028,60,,12511,Pave,AllPub,Corner,NWAmes,Norm,1Fam,2Story,1978,Plywood,1420,1420,2840,0,2,1,Attchd,4,1314,12,2008,292500
1029,20,104,11361,Pave,AllPub,Inside,NWAmes,Norm,1Fam,1Story,1976,Plywood,1523,0,1523,0,2,0,Attchd,2,478,5,2008,180000
1030,20,80,10400,Pave,AllPub,Inside,NWAmes,Norm,1Fam,1Story,1976,HdBoard,1444,0,1444,0,2,0,Attchd,2,473,4,2008,159900
1031,60,80,10480,Pave,AllPub,Inside,NWAmes,Norm,1Fam,2Story,1976,Plywood,1098,866,1964,0,2,1,Attchd,2,483,9,2008,205000
1032,20,80,10000,Pave,AllPub,Inside,NWAmes,Norm,1Fam,1Story,2000,HdBoard,1178,0,1178,0,1,1,Attchd,2,439,11,2008,157000
1033,60,,14311,Pave,AllPub,FR3,NWAmes,Norm,1Fam,2Story,1996,VinylSd,1236,1104,2340,1,2,1,Attchd,3,787,6,2008,306000
1034,90,60,9000,Pave,AllPub,FR2,NAmes,Norm,Duplex,2Story,1974,VinylSd,896,896,1792,0,2,2,Detchd,2,480,6,2008,133000
1035,20,65,9750,Pave,AllPub,FR2,NAmes,Norm,1Fam,1Story,1969,HdBoard,1054,0,1054,1,1,1,Attchd,2,460,7,2008,151000
1036,20,68,10295,Pave,AllPub,FR2,NAmes,Norm,1Fam,1Story,1969,HdBoard,936,0,936,0,1,0,Attchd,1,288,9,2008,111900
1037,20,63,7560,Pave,AllPub,Inside,NAmes,Norm,1Fam,1Story,1971,MetalSd,864,0,864,1,1,0,Detchd,2,576,5,2008,123000
1038,20,,12735,Pave,AllPub,FR2,NAmes,Norm,1Fam,1Story,1972,MetalSd,864,0,864,0,1,0,Detchd,2,576,4,2008,111250
1039,120,34,4060,Pave,AllPub,Inside,NAmes,Norm,TwnhsE,1Story,1999,MetalSd,1337,0,1337,1,2,0,Attchd,2,511,8,2008,181000
1040,160,21,1680,Pave,AllPub,Inside,BrDale,Norm,Twnhs,2Story,1973,HdBoard,483,504,987,0,1,1,Detchd,1,264,2,2008,103400
1041,160,21,1680,Pave,AllPub,Inside,BrDale,Norm,Twnhs,2Story,1973,HdBoard,483,504,987,1,1,1,Detchd,1,264,11,2008,100000
1042,160,21,1890,Pave,AllPub,Inside,BrDale,Norm,Twnhs,2Story,1972,HdBoard,483,504,987,0,1,1,Detchd,1,352,4,2008,100500
1043,160,21,1869,Pave,AllPub,Inside,BrDale,Norm,Twnhs,2Story,1970,HdBoard,483,504,987,0,1,1,Detchd,1,280,9,2008,106000
1044,160,21,1680,Pave,AllPub,Inside,BrDale,Norm,Twnhs,2Story,1971,HdBoard,483,504,987,0,1,1,Detchd,1,264,7,2008,85400
1045,160,21,1680,Pave,AllPub,Inside,BrDale,Norm,TwnhsE,2Story,1971,HdBoard,483,504,987,0,1,1,Detchd,1,264,8,2008,89500
1046,160,21,1680,Pave,AllPub,Inside,BrDale,Norm,Twnhs,2Story,1972,HdBoard,630,672,1302,0,2,1,Detchd,1,264,12,2008,111750
1047,120,53,4043,Pave,AllPub,Inside,NPkVill,Norm,TwnhsE,1Story,1977,Plywood,1069,0,1069,0,2,0,Attchd,2,440,10,2008,140000
1048,160,24,2308,Pave,AllPub,FR2,NPkVill,Norm,TwnhsE,2Story,1975,Plywood,855,601,1456,0,2,1,Attchd,2,460,5,2008,143000
1049,120,24,2529,Pave,AllPub,Inside,NPkVill,Norm,Twnhs,1Story,1977,Plywood,1055,0,1055,0,2,0,Attchd,2,440,9,2008,148500
1050,20,,9477,Pave,AllPub,Corner,NAmes,Norm,1Fam,1Story,1966,HdBoard,892,0,892,0,1,0,Attchd,1,264,10,2008,110000
1051,20,96,12444,Pave,AllPub,FR2,NridgHt,Norm,1Fam,1Story,2008,VinylSd,1932,0,1932,1,2,0,Attchd,3,774,11,2008,394617
1052,60,96,12474,Pave,AllPub,Inside,NridgHt,Norm,1Fam,2Story,2008,VinylSd,1742,590,2332,1,2,1,BuiltIn,3,846,8,2008,426000
1053,20,114,14803,Pave,AllPub,Inside,NridgHt,PosN,1Fam,1Story,2008,CemntBd,2084,0,2084,1,2,0,Attchd,3,1220,6,2008,385000
1054,60,67,14948,Pave,AllPub,Inside,NridgHt,Norm,1Fam,2Story,2008,VinylSd,1476,1237,2713,1,2,1,Attchd,3,858,11,2008,446261
1055,20,98,12704,Pave,AllPub,Inside,NridgHt,Norm,1Fam,1Story,2007,VinylSd,1582,0,1582,1,2,0,Attchd,3,905,1,2008,317500
1056,20,107,13891,Pave,AllPub,Inside,NridgHt,Norm,1Fam,1Story,2008,VinylSd,1710,0,1710,1,2,0,Attchd,3,866,1,2008,372402
1057,20,105,13693,Pave,AllPub,Inside,NridgHt,Norm,1Fam,1Story,2007,VinylSd,2464,0,2464,1,2,1,Attchd,3,650,8,2008,417500
1058,20,104,14418,Pave,AllPub,Inside,NridgHt,Norm,1Fam,1Story,2007,VinylSd,1950,0,1950,1,2,0,Attchd,3,706,5,2008,383000
1059,60,108,13418,Pave,AllPub,Inside,NridgHt,Norm,1Fam,2Story,2006,VinylSd,1850,898,2748,1,2,1,BuiltIn,3,850,10,2008,390000
1060,60,96,12539,Pave,AllPub,Inside,NridgHt,PosN,1Fam,2Story,2006,CemntBd,1632,1158,2790,1,2,1,BuiltIn,4,1150,6,2008,460000
1061,60,102,12151,Pave,AllPub,Inside,NridgHt,Norm,1Fam,2Story,2005,CemntBd,1414,917,2331,1,2,1,BuiltIn,3,1003,8,2008,379000
1062,60,74,8899,Pave,AllPub,Inside,NridgHt,Norm,1Fam,2Story,2007,VinylSd,948,1140,2088,0,2,1,BuiltIn,3,656,6,2008,250000
1063,60,85,10574,Pave,AllPub,Inside,NridgHt,Norm,1Fam,2Story,2004,VinylSd,1170,1162,2332,1,2,1,BuiltIn,3,756,7,2008,316000
1064,20,106,12720,Pave,AllPub,Inside,NridgHt,Norm,1Fam,1Story,2003,MetalSd,2470,0,2470,2,1,1,Attchd,3,789,2,2008,615000
1065,60,110,13688,Pave,AllPub,Inside,NridgHt,Norm,1Fam,2Story,2004,VinylSd,1572,1096,2668,1,2,1,BuiltIn,3,726,3,2008,412500
1066,60,85,10625,Pave,AllPub,Inside,NridgHt,Norm,1Fam,2Story,2004,VinylSd,1006,1040,2046,1,2,1,BuiltIn,3,871,8,2008,284000
1067,20,92,10845,Pave,AllPub,Corner,NridgHt,Norm,1Fam,1Story,2004,VinylSd,1575,0,1575,1,2,0,Attchd,3,732,6,2008,284000
1068,60,130,16900,Pave,AllPub,Inside,NridgHt,Norm,1Fam,2Story,2002,VinylSd,1515,1134,2649,1,2,1,Attchd,3,746,1,2008,421250
1069,60,112,16451,Pave,AllPub,Corner,NridgHt,Norm,1Fam,2Story,2003,VinylSd,1804,886,2690,0,2,1,BuiltIn,3,795,7,2008,370000
1070,120,58,10110,Pave,AllPub,Inside,NridgHt,Norm,TwnhsE,1Story,2008,MetalSd,1866,0,1866,1,2,0,Attchd,3,870,11,2008,336860
1071,120,65,8769,Pave,AllPub,Corner,NridgHt,Norm,TwnhsE,1Story,2008,MetalSd,1702,0,1702,1,1,1,Attchd,3,1052,10,2008,367294
1072,120,135,12304,Pave,AllPub,Corner,NridgHt,Norm,TwnhsE,1Story,2005,VinylSd,1367,0,1367,0,2,0,Attchd,2,484,6,2008,192000
1073,120,62,12677,Pave,AllPub,Inside,NridgHt,Norm,TwnhsE,1Story,2004,MetalSd,1518,0,1518,0,1,1,Attchd,2,588,4,2008,274000
1074,120,63,8849,Pave,AllPub,Inside,NridgHt,Norm,TwnhsE,1Story,2005,MetalSd,1684,0,1684,0,2,0,Attchd,2,564,7,2008,266000
1075,120,89,8232,Pave,AllPub,Inside,NridgHt,Norm,TwnhsE,1Story,2008,MetalSd,1800,0,1800,1,2,0,Attchd,3,944,6,2008,370967
1076,120,48,6240,Pave,AllPub,Inside,NridgHt,Norm,TwnhsE,1Story,2007,MetalSd,1342,0,1342,1,2,0,Attchd,2,550,6,2008,234250
1077,120,48,6240,Pave,AllPub,Inside,NridgHt,Norm,TwnhsE,1Story,2007,MetalSd,1342,0,1342,0,2,0,Attchd,2,550,2,2008,219500
1078,160,36,2448,Pave,AllPub,Inside,NridgHt,Norm,Twnhs,2Story,2004,VinylSd,764,862,1626,0,2,1,BuiltIn,2,474,10,2008,155000
1079,160,36,2448,Pave,AllPub,Inside,NridgHt,Norm,Twnhs,2Story,2004,VinylSd,764,862,1626,1,2,1,BuiltIn,2,474,10,2008,154000
1080,120,59,8198,Pave,AllPub,FR3,NridgHt,Norm,TwnhsE,1Story,2004,VinylSd,1358,0,1358,1,2,0,Attchd,2,484,7,2008,207000
1081,120,,3940,Pave,AllPub,Inside,Blmngtn,Norm,TwnhsE,1Story,2003,VinylSd,1455,0,1455,1,2,0,Attchd,3,644,8,2008,195000
1082,120,,3940,Pave,AllPub,Inside,Blmngtn,Norm,TwnhsE,1Story,2004,VinylSd,1576,0,1576,1,2,0,Attchd,3,668,5,2008,219990
1083,120,43,3182,Pave,AllPub,Inside,Blmngtn,Norm,TwnhsE,1Story,2006,VinylSd,1504,0,1504,0,2,0,Attchd,2,437,5,2008,191000
1084,20,43,3182,Pave,AllPub,Inside,Blmngtn,Norm,1Fam,1Story,2007,VinylSd,1266,0,1266,0,2,0,Attchd,2,388,3,2008,159895
1085,20,53,3710,Pave,AllPub,Inside,Blmngtn,Norm,1Fam,1Story,2008,WdShing,1246,0,1246,0,2,0,Attchd,2,428,3,2008,187687
1086,60,80,9024,Pave,AllPub,Inside,Gilbert,Norm,1Fam,2Story,2004,VinylSd,813,702,1515,0,2,1,Attchd,2,393,7,2008,179000
1087,60,62,7415,Pave,AllPub,Inside,Gilbert,Norm,1Fam,2Story,2004,VinylSd,864,729,1593,1,2,1,Attchd,2,398,4,2008,193000
1088,80,59,9587,Pave,AllPub,Inside,Gilbert,Norm,1Fam,SLvl,2005,VinylSd,1166,0,1166,1,2,0,Attchd,2,400,7,2008,190000
1089,60,51,8029,Pave,AllPub,Inside,Gilbert,Norm,1Fam,2Story,2005,VinylSd,728,728,1456,0,2,1,Attchd,2,400,7,2008,176000
1090,60,,8010,Pave,AllPub,Inside,Gilbert,Norm,1Fam,2Story,2003,VinylSd,840,880,1720,0,2,1,BuiltIn,2,400,7,2008,188000
1091,60,,8396,Pave,AllPub,Inside,Gilbert,Norm,1Fam,2Story,2003,VinylSd,847,1139,1986,0,2,1,BuiltIn,2,434,5,2008,213000
1092,120,55,7301,Pave,AllPub,Inside,NridgHt,Norm,TwnhsE,1Story,2008,VinylSd,1358,0,1358,1,2,0,Attchd,2,484,11,2008,217300
1093,60,93,10261,Pave,AllPub,Inside,Gilbert,Norm,1Fam,2Story,2000,VinylSd,962,830,1792,1,2,1,Attchd,2,451,5,2008,186500
1094,60,71,8220,Pave,AllPub,Inside,Gilbert,Norm,1Fam,2Story,2001,VinylSd,1008,884,1892,0,2,1,Attchd,2,431,7,2008,226750
1095,60,60,15384,Pave,AllPub,Inside,Gilbert,RRAn,1Fam,2Story,2005,VinylSd,788,702,1490,1,2,1,Attchd,2,388,2,2008,184000
1096,60,,7750,Pave,AllPub,Inside,Gilbert,RRAn,1Fam,2Story,2002,VinylSd,707,707,1414,0,2,1,Attchd,2,403,4,2008,176000
1097,60,41,12460,Pave,AllPub,FR2,Gilbert,RRAn,1Fam,2Story,2000,VinylSd,1037,1285,2322,0,2,1,BuiltIn,2,400,5,2008,225000
1098,60,77,8390,Pave,AllPub,Inside,Gilbert,Norm,1Fam,2Story,1999,VinylSd,873,778,1651,0,2,1,BuiltIn,2,450,5,2008,185900
1099,75,84,9660,Pave,AllPub,Inside,NoRidge,Norm,1Fam,2.5Unf,1997,HdBoard,1182,1017,2199,0,2,1,Attchd,2,516,9,2008,284500
1100,60,80,9200,Pave,AllPub,Inside,NoRidge,Norm,1Fam,2Story,1998,VinylSd,1470,1160,2630,1,2,1,Attchd,3,696,6,2008,315000
1101,60,84,14260,Pave,AllPub,FR2,NoRidge,Norm,1Fam,2Story,2000,VinylSd,1145,1053,2198,1,2,1,Attchd,3,836,12,2008,250000
1102,60,,11000,Pave,AllPub,FR2,NoRidge,Norm,1Fam,2Story,2000,VinylSd,1533,639,2172,0,2,1,BuiltIn,3,687,6,2008,291000
1103,20,136,11675,Pave,AllPub,Inside,NoRidge,Norm,1Fam,1Story,1998,VinylSd,2006,0,2006,1,2,0,Attchd,3,938,7,2008,350000
1104,60,97,10990,Pave,AllPub,CulDSac,NoRidge,Norm,1Fam,2Story,1997,VinylSd,1064,1061,2125,1,2,1,Attchd,2,576,6,2008,279500
1105,60,,11929,Pave,AllPub,CulDSac,NoRidge,Norm,1Fam,2Story,1995,VinylSd,1251,1250,2501,0,2,1,Attchd,3,751,6,2008,290000
1106,20,91,10437,Pave,AllPub,Inside,NoRidge,Norm,1Fam,1Story,1995,MetalSd,2113,0,2113,1,2,1,Attchd,3,839,8,2008,350000
1107,60,96,10542,Pave,AllPub,Inside,NoRidge,Norm,1Fam,2Story,1994,Wd Sdng,1325,1093,2418,1,2,1,Attchd,3,983,8,2008,341000
1108,60,91,10010,Pave,AllPub,Inside,NoRidge,Norm,1Fam,2Story,1994,VinylSd,1108,1089,2197,1,2,1,Attchd,3,783,7,2008,287500
1109,60,81,10944,Pave,AllPub,Inside,NoRidge,Norm,1Fam,2Story,1994,VinylSd,1223,904,2127,1,2,1,Attchd,2,525,8,2008,271000
1110,20,91,14303,Pave,AllPub,Corner,NoRidge,Norm,1Fam,1Story,1994,HdBoard,1987,0,1987,1,2,0,Attchd,2,691,8,2008,301500
1111,20,92,11932,Pave,AllPub,FR2,Somerst,Feedr,1Fam,1Story,2008,VinylSd,1580,0,1580,0,2,0,Attchd,3,830,6,2008,235128
1112,60,86,14598,Pave,AllPub,CulDSac,Somerst,Feedr,1Fam,2Story,2007,VinylSd,894,1039,1933,0,2,1,BuiltIn,3,668,1,2008,214000
1113,20,75,11957,Pave,AllPub,Inside,Somerst,RRAn,1Fam,1Story,2006,VinylSd,1574,0,1574,0,2,0,Attchd,3,824,7,2008,232000
1114,20,74,13253,Pave,AllPub,Inside,Somerst,RRAn,1Fam,1Story,2006,VinylSd,1578,0,1578,1,2,0,Attchd,3,642,5,2008,240000
1115,20,75,14587,Pave,AllPub,Inside,Somerst,Norm,1Fam,1Story,2008,VinylSd,1506,0,1506,0,2,0,Attchd,2,592,8,2008,264132
1116,20,78,10206,Pave,AllPub,Inside,Somerst,Norm,1Fam,1Story,2007,VinylSd,1563,0,1563,0,2,0,Attchd,3,758,10,2008,245000
1117,20,91,12274,Pave,AllPub,FR2,Somerst,Norm,1Fam,1Story,2008,VinylSd,1428,0,1428,0,2,0,Attchd,2,554,7,2008,227680
1118,60,73,9801,Pave,AllPub,Inside,Somerst,Norm,1Fam,2Story,2007,VinylSd,1341,520,1861,0,3,0,BuiltIn,3,851,7,2008,257000
1119,60,80,9428,Pave,AllPub,Inside,Somerst,Norm,1Fam,2Story,2008,VinylSd,955,919,1874,1,2,1,Attchd,3,880,2,2008,297900
1120,20,87,10037,Pave,AllPub,Corner,Somerst,Feedr,1Fam,1Story,2007,VinylSd,1460,0,1460,0,2,0,Attchd,2,480,8,2008,247000
1121,20,72,8640,Pave,AllPub,Inside,Somerst,Norm,1Fam,1Story,2008,VinylSd,1372,0,1372,0,2,0,Attchd,2,588,7,2008,212700
1122,20,72,8640,Pave,AllPub,Inside,Somerst,Norm,1Fam,1Story,2008,VinylSd,1372,0,1372,0,2,0,Attchd,2,529,5,2008,250580
1123,20,95,11639,Pave,AllPub,Corner,Somerst,Norm,1Fam,1Story,2008,CemntBd,1428,0,1428,0,2,0,Attchd,2,480,12,2008,182000
1124,60,75,9803,Pave,AllPub,Inside,Somerst,Norm,1Fam,2Story,2005,VinylSd,866,902,1768,0,2,1,Attchd,2,603,2,2008,226700
1125,60,75,9375,Pave,AllPub,Inside,Somerst,Norm,1Fam,2Story,2004,VinylSd,1053,939,1992,0,2,1,Attchd,2,648,8,2008,250000
1126,60,85,10625,Pave,AllPub,Inside,Somerst,Norm,1Fam,2Story,2005,CemntBd,1026,932,1958,0,2,1,Attchd,3,936,7,2008,250000
1127,60,85,10800,Pave,AllPub,Inside,Somerst,Norm,1Fam,2Story,2008,VinylSd,1050,1028,2078,1,2,1,Attchd,3,836,4,2008,339750
1128,60,65,8125,Pave,AllPub,Inside,Somerst,Norm,1Fam,2Story,2007,CemntBd,822,843,1665,0,2,1,Attchd,2,562,5,2008,205950
1129,20,85,10625,Pave,AllPub,Inside,Somerst,Norm,1Fam,1Story,2007,VinylSd,1660,0,1660,0,2,0,Attchd,3,660,6,2008,256000
1130,20,62,7500,Pave,AllPub,Inside,Somerst,Norm,1Fam,1Story,2008,CemntBd,1218,0,1218,1,2,0,Attchd,2,462,4,2008,230348
1131,60,64,8791,Pave,AllPub,Inside,Somerst,Norm,1Fam,2Story,2003,VinylSd,864,864,1728,0,2,1,Attchd,2,673,5,2008,207500
1132,20,63,7500,Pave,AllPub,Inside,SawyerW,Norm,1Fam,1Story,2005,VinylSd,1080,0,1080,1,1,0,NA,0,0,4,2008,141000
1133,60,68,10110,Pave,AllPub,Inside,SawyerW,Norm,1Fam,2Story,2003,VinylSd,835,861,1696,1,2,1,Attchd,2,542,7,2008,188000
1134,60,67,12774,Pave,AllPub,FR2,SawyerW,Norm,1Fam,2Story,2004,VinylSd,835,828,1663,0,2,1,Attchd,2,478,7,2008,192500
1135,20,63,13072,Pave,AllPub,Inside,SawyerW,RRAe,1Fam,1Story,2006,VinylSd,1175,0,1175,1,1,0,NA,0,0,6,2008,146000
1136,20,66,13695,Pave,AllPub,Inside,SawyerW,RRAe,1Fam,1Story,2004,VinylSd,1114,0,1114,1,1,1,Detchd,2,576,6,2008,159000
